89.8391, 89.8381, 89.8381, 89.8381, 89.8386, 89.8386, 89.8386, 89.8386, 89.8381, 89.8376, 89.8381, 89.8386, 89.8386, 89.8381, 89.8381, 89.8376, 89.8381, 89.8391, 89.8391, 89.8386, 89.8386, 89.8391, 89.8381, 89.8381, 89.8386, 89.8381, 89.8381, 89.8381, 89.8386, 89.8386, 89.8386, 89.8386, 89.8381, 89.8391, 89.8391, 89.8386, 89.8381, 89.8391, 89.8391, 89.8386, 89.8386, 89.8391, 89.8391, 89.8391, 89.8386, 89.8386, 89.8386, 89.8381, 89.8381, 89.8386, 89.8386, 89.8386, 89.8391, 89.8391, 89.8391, 89.8386, 89.8386, 89.8391, 89.8396, 89.8396, 89.8396, 89.8386, 89.8391, 89.8391, 89.8381, 89.8381, 89.8391, 89.8391, 89.8386, 89.8386, 89.8381, 89.8381, 89.8391, 89.8396, 89.8396, 89.8386, 89.8381, 89.8396, 89.8381, 89.8391, 89.8396, 89.8386, 89.8391, 89.8381, 89.8386, 89.8386, 89.8396, 89.8381, 89.8396, 89.8391, 89.8386, 89.8381, 89.8396, 89.8396, 89.8396, 89.8381, 89.8386, 89.8386, 89.8396, 89.8391, 89.8391, 89.8381, 89.8386, 89.8386, 89.8386, 89.8386, 89.8396, 89.8401, 89.8381, 89.8386, 89.8391, 89.8396, 89.8386, 89.8386, 89.8391, 89.8391, 89.8391, 89.8391, 89.8381, 89.8371, 89.8518, 89.8518, 89.8518, 89.8518, 89.8518, 89.8518, 89.8518, 89.8518, 89.8435, 89.8435, 89.8523, 89.8435, 89.8435, 89.8435, 89.8435, 89.844, 89.8449, 89.8488, 89.8479, 89.8484, 89.8484, 89.8484, 89.8474, 89.8474, 89.8474, 89.8479, 89.8484, 89.8484, 89.8474, 89.8474, 89.8474, 89.8484, 89.8488, 89.8488, 89.8474, 89.8484, 89.8484, 89.8484, 89.8484, 89.8474, 89.8488, 89.8488, 89.8488, 89.8469, 89.8469, 89.8464, 89.8474, 89.8474, 89.8484, 89.8469, 89.8464, 89.8464, 89.8464, 89.8464, 89.8474, 89.8474, 89.8479, 89.8479, 89.8459, 89.8484, 89.8484, 89.8484, 89.8474, 89.8474, 89.8493, 89.8493, 89.8488, 89.8479, 89.8479, 89.8469, 89.8469, 89.8479, 89.8484, 89.8488, 89.8488, 89.8479, 89.8479, 89.8484, 89.8474, 89.8469, 89.8479, 89.8469, 89.8484, 89.8479, 89.8464, 89.8464, 89.8493, 89.8445, 89.8386, 89.8391, 89.8391, 89.8396, 89.8396, 89.8406, 89.8406, 89.8396, 89.8391, 89.8391, 89.8391, 89.8401, 89.8401, 89.8396, 89.8396, 89.8391, 89.8401, 89.8396, 89.8396, 89.8401, 89.8406, 89.8401, 89.8401, 89.8401, 89.8396, 89.8406, 89.8406, 89.8396, 89.8396, 89.8396, 89.8406, 89.8401, 89.8401, 89.841, 89.8391, 89.8406, 89.8396, 89.8391, 89.8401, 89.8406, 89.8401, 89.8401, 89.8406, 89.8406, 89.8406, 89.8406, 89.8401, 89.8401, 89.8406, 89.8406, 89.841, 89.841, 89.8396, 89.8396, 89.8406, 89.8406, 89.841, 89.8396, 89.8401, 89.8401, 89.8401, 89.8396, 89.841, 89.8396, 89.8396, 89.8396, 89.8406, 89.8406, 89.8396, 89.8396, 89.8406, 89.8406, 89.841, 89.8396, 89.8396, 89.8396, 89.8401, 89.8401, 89.8401, 89.841, 89.8406, 89.8396, 89.8401, 89.841, 89.841, 89.841, 89.841, 89.8401, 89.8406, 89.8396, 89.841, 89.8406, 89.8406, 89.841, 89.841, 89.8415, 89.8406, 89.8406, 89.8406, 89.8406, 89.8406, 89.8406, 89.8406, 89.8406, 89.841, 89.841, 89.841, 89.841, 89.8401, 89.8401, 89.841, 89.8401, 89.841, 89.8401, 89.8406, 89.841, 89.841, 89.8406, 89.8406, 89.841, 89.8406, 89.841, 89.841, 89.841, 89.8415, 89.8415, 89.8406, 89.8406, 89.8406, 89.8406, 89.841, 89.841, 89.841, 89.8401, 89.8401, 89.8401, 89.8415, 89.8415, 89.8415, 89.841, 89.8415, 89.8415, 89.8415, 89.8415, 89.8406, 89.8401, 89.8415, 89.8415, 89.842, 89.842, 89.841, 89.8401, 89.841, 89.8406, 89.8406, 89.8406, 89.841, 89.8406, 89.842, 89.8415, 89.8406, 89.8406, 89.8406, 89.842, 89.842, 89.8415, 89.8415, 89.841, 89.8415, 89.842, 89.842, 89.841, 89.8415, 89.8415, 89.841, 89.842, 89.8406, 89.841, 89.841, 89.8406, 89.8406, 89.841, 89.841, 89.842, 89.8415, 89.8415, 89.8406, 89.8406, 89.8406, 89.842, 89.8425, 89.8425, 89.842, 89.842, 89.8406, 89.841, 89.841, 89.841, 89.841, 89.841, 89.8406, 89.8406, 89.841, 89.842, 89.842, 89.8415, 89.8415, 89.841, 89.8425, 89.842, 89.841, 89.841, 89.842, 89.8406, 89.8406, 89.842, 89.8406, 89.841, 89.841, 89.8415, 89.8406, 89.843, 89.842, 89.841, 89.842, 89.8415, 89.8415, 89.8425, 89.842, 89.8415, 89.8415, 89.8415, 89.842, 89.842, 89.8401, 89.8401, 89.8406, 89.8425, 89.8415, 89.8415, 89.8406, 89.841, 89.841, 89.841, 89.8406, 89.8406, 89.8406, 89.841, 89.842, 89.8406, 89.8415, 89.843, 89.8406, 89.842, 89.841, 89.8425, 89.841, 89.841, 89.841, 89.841, 89.841, 89.841, 89.841, 89.841, 89.8415, 89.8415, 89.8415, 89.841, 89.841, 89.843, 89.843, 89.842, 89.842, 89.842, 89.8406, 89.8415, 89.8415, 89.842, 89.843, 89.8406, 89.8415, 89.8425, 89.841, 89.8415, 89.8415, 89.8415, 89.8425, 89.841, 89.841, 89.8406, 89.841, 89.841, 89.841, 89.842, 89.842, 89.8425, 89.842, 89.8425, 89.8425, 89.8425, 89.842, 89.843, 89.843, 89.841, 89.8415, 89.841, 89.843, 89.843, 89.8415, 89.8415, 89.8415, 89.8415, 89.842, 89.841, 89.8425, 89.8415, 89.841, 89.8425, 89.842, 89.843, 89.8415, 89.8415, 89.843, 89.842, 89.842, 89.842, 89.842, 89.8415, 89.841, 89.843, 89.841, 89.841, 89.843, 89.8435, 89.8415, 89.8435, 89.8435, 89.843, 89.8425, 89.8415, 89.842, 89.841, 89.841, 89.8415, 89.842, 89.842, 89.8415, 89.8435, 89.8425, 89.8425, 89.8415, 89.8415, 89.8415, 89.8415, 89.8415, 89.8415, 89.8415, 89.8415, 89.8415, 89.8415, 89.843, 89.8425, 89.841, 89.843, 89.8415, 89.8415, 89.843, 89.843, 89.8435, 89.8425, 89.8425, 89.843, 89.843, 89.843, 89.843, 89.843, 89.843, 89.8415, 89.842, 89.842, 89.8425, 89.842, 89.843, 89.8435, 89.8435, 89.842, 89.8425, 89.843, 89.843, 89.8425, 89.8425, 89.8425, 89.843, 89.8425, 89.8425, 89.842, 89.842, 89.8415, 89.8415, 89.8415, 89.844, 89.8415, 89.8415, 89.843, 89.842, 89.842, 89.842, 89.8425, 89.8425, 89.8425, 89.8425, 89.8425, 89.8425, 89.8415, 89.842, 89.8415, 89.842, 89.8435, 89.8415, 89.844, 89.8425, 89.8425, 89.8435, 89.844, 89.8425, 89.842, 89.8425, 89.8425, 89.8415, 89.842, 89.8425, 89.842, 89.844, 89.843, 89.843, 89.843, 89.844, 89.844, 89.844, 89.843, 89.842, 89.842, 89.842, 89.8445, 89.842, 89.842, 89.8445, 89.842, 89.843, 89.8425, 89.8425, 89.8425, 89.843, 89.843, 89.843, 89.8425, 89.843, 89.842, 89.842, 89.843, 89.842, 89.8425, 89.8425, 89.844, 89.843, 89.844, 89.843, 89.843, 89.844, 89.8425, 89.8425, 89.8435, 89.8425, 89.843, 89.8425, 89.843, 89.8425, 89.843, 89.8425, 89.8425, 89.8425, 89.8425, 89.8445, 89.8445, 89.8449, 89.8449, 89.842, 89.842, 89.8445, 89.8445, 89.8435, 89.8435, 89.844, 89.844, 89.844, 89.8435, 89.844, 89.8425, 89.8425, 89.8425, 89.844, 89.8445, 89.8445, 89.843, 89.8449, 89.843, 89.844, 89.8449, 89.8425, 89.843, 89.844, 89.843, 89.8449, 89.842, 89.842, 89.842, 89.8425, 89.8425, 89.8425, 89.8449, 89.8435, 89.8425, 89.8425, 89.844, 89.844, 89.843, 89.843, 89.8435, 89.8435, 89.8449, 89.8449, 89.8449, 89.843, 89.843, 89.8435, 89.8435, 89.8449, 89.8449, 89.8454, 89.844, 89.8435, 89.8435, 89.8425, 89.8425, 89.8445, 89.8425, 89.8425, 89.8425, 89.843, 89.843, 89.8445, 89.8445, 89.8445, 89.8435, 89.844, 89.8425, 89.8435, 89.8435, 89.8454, 89.844, 89.844, 89.844, 89.843, 89.843, 89.8425, 89.8425, 89.8454, 89.8445, 89.844, 89.8449, 89.844, 89.8445, 89.8737, 89.8737, 89.8737, 89.8747, 89.8747, 89.8747, 89.8713, 89.8713, 89.8708, 89.8752, 89.8752, 89.8752, 89.8742, 89.8737, 89.8742, 89.8762, 89.8713, 89.8727, 89.8727, 89.8727, 89.8722, 89.8757, 89.8727, 89.8727, 89.8752, 89.8771, 89.8771, 89.8722, 89.8766, 89.8766, 89.8747, 89.8747, 89.8762, 89.8762, 89.8776, 89.8776, 89.8766, 89.8747, 89.8762, 89.8727, 89.8727, 89.8766, 89.8762, 89.8762, 89.8771, 89.8762, 89.8752, 89.8737, 89.8757, 89.8776, 89.8766, 89.8781, 89.8747, 89.8732, 89.8737, 89.8791, 89.8747, 89.8747, 89.8737, 89.8796, 89.8752, 89.8752, 89.8737, 89.8762, 89.8762, 89.8762, 89.8762, 89.8747, 89.8752, 89.8752, 89.8752, 89.8771, 89.8771, 89.8747, 89.8752, 89.8796, 89.8752, 89.8801, 89.8801, 89.8752, 89.8771, 89.8747, 89.8752, 89.8752, 89.8752, 89.8801, 89.8796, 89.8796, 89.8796, 89.8752, 89.8742, 89.8801, 89.8747, 89.8747, 89.8796, 89.8796, 89.8796, 89.8742, 89.8752, 89.8801, 89.8752, 89.8805, 89.8796, 89.8796, 89.8796, 89.8747, 89.8781, 89.8752, 89.8747, 89.8805, 89.8742, 89.8801, 89.8801, 89.8801, 89.8747, 89.8786, 89.8747, 89.8796, 89.8801, 89.8801, 89.8796, 89.8752, 89.8796, 89.8791, 89.8791, 89.8752, 89.8796, 89.8747, 89.8752, 89.8752, 89.8742, 89.8742, 89.8752, 89.8747, 89.8742, 89.8796, 89.8747, 89.8742, 89.8742, 89.8752, 89.8742, 89.881, 89.881, 89.8742, 89.8796, 89.8796, 89.8742, 89.8791, 89.8752, 89.8737, 89.8737, 89.8737, 89.8742, 89.8742, 89.8752, 89.8752, 89.8796, 89.8732, 89.8801, 89.8742, 89.8742, 89.8801, 89.8742, 89.8742, 89.8796, 89.8742, 89.8747, 89.8747, 89.8742, 89.8752, 89.8752, 89.8747, 89.8752, 89.8801, 89.8781, 89.8796, 89.8737, 89.8737, 89.8781, 89.8796, 89.8737, 89.8752, 89.8742, 89.8796, 89.8747, 89.8747, 89.8747, 89.8747, 89.8791, 89.8796, 89.8752, 89.8796, 89.8737, 89.8752, 89.8752, 89.8742, 89.8737, 89.8752, 89.8752, 89.8752, 89.8752, 89.8742, 89.8747, 89.8737, 89.8737, 89.8737, 89.8737, 89.8781, 89.8781, 89.8776, 89.8747, 89.8747, 89.8747, 89.8742, 89.8752, 89.8752, 89.8762, 89.8781, 89.8752, 89.8786, 89.8791, 89.8776, 89.8752, 89.8752, 89.8742, 89.8742, 89.8747, 89.8757, 89.8752, 89.8781, 89.8762, 89.8747, 89.8747, 89.8776, 89.8776, 89.8742, 89.8752, 89.8776, 89.8737, 89.8742, 89.8766, 89.8766, 89.8762, 89.8747, 89.8727, 89.8757, 89.8757, 89.8732, 89.8732, 89.8742, 89.8757, 89.8757, 89.8757, 89.8766, 89.8757, 89.8757, 89.8752, 89.8727, 89.8737, 89.8737, 89.8752, 89.8752, 89.8737, 89.8747, 89.8752, 89.8464, 89.8464, 89.8464, 89.8454, 89.8464, 89.8474, 89.8464, 89.8464, 89.8464, 89.8474, 89.8454, 89.8474, 89.8449, 89.8449, 89.8449, 89.8449, 89.8449, 89.8449, 89.8449, 89.8464, 89.8474, 89.8474, 89.8474, 89.8474, 89.8474, 89.8464, 89.8464, 89.8474, 89.8474, 89.8474, 89.8479, 89.8479, 89.8454, 89.8464, 89.8464, 89.8454, 89.8459, 89.8469, 89.8479, 89.8479, 89.8479, 89.8454, 89.8454, 89.8449, 89.8479, 89.8469, 89.8454, 89.8469, 89.8469, 89.8469, 89.8479, 89.8459, 89.8459, 89.8474, 89.8464, 89.8464, 89.8469, 89.8469, 89.8469, 89.8474, 89.8479, 89.8464, 89.8454, 89.8454, 89.8464, 89.8479, 89.8474, 89.8484, 89.8479, 89.8479, 89.8469, 89.8484, 89.8469, 89.8469, 89.8464, 89.8464, 89.8484, 89.8459, 89.8459, 89.8479, 89.8479, 89.8479, 89.8479, 89.8459, 89.8459, 89.8459, 89.8454, 89.8454, 89.8474, 89.8459, 89.8459, 89.8459, 89.8459, 89.8459, 89.8459, 89.8459, 89.8459, 89.8459, 89.8459, 89.8469, 89.8484, 89.8459, 89.8459, 89.8484, 89.8454, 89.8459, 89.8459, 89.8469, 89.8454, 89.8464, 89.8474, 89.8474, 89.8459, 89.8459, 89.8474, 89.8484, 89.8469, 89.8459, 89.8459, 89.8464, 89.8464, 89.8464, 89.8479, 89.8459, 89.8484, 89.8484, 89.8484, 89.8474, 89.8474, 89.8474, 89.8474, 89.8474, 89.8474, 89.8474, 89.8484, 89.8484, 89.8474, 89.8474, 89.8484, 89.8479, 89.8474, 89.8474, 89.8474, 89.8464, 89.8479, 89.8464, 89.8464, 89.8484, 89.8479, 89.8479, 89.8464, 89.8464, 89.8464, 89.8464, 89.8488, 89.8474, 89.8474, 89.8479, 89.8479, 89.8479, 89.8479, 89.8474, 89.8474, 89.8464, 89.8469, 89.8474, 89.8464, 89.8464, 89.8469, 89.8488, 89.8488, 89.8474, 89.8484, 89.8464, 89.8474, 89.8488, 89.8464, 89.8464, 89.8488, 89.8464, 89.8469, 89.8469, 89.8488, 89.8464, 89.8464, 89.8479, 89.8479, 89.8459, 89.8484, 89.8464, 89.8464, 89.8464, 89.8488, 89.8484, 89.8464, 89.8479, 89.8479, 89.8459, 89.8474, 89.8479, 89.8469, 89.8464, 89.8479, 89.8488, 89.8474, 89.8484, 89.8484, 89.8484, 89.8484, 89.8474, 89.8484, 89.8479, 89.8464, 89.8464, 89.8469, 89.8469, 89.8474, 89.8474, 89.8469, 89.8493, 89.8493, 89.8474, 89.8474, 89.8484, 89.8484, 89.8484, 89.8479, 89.8474, 89.8479, 89.8469, 89.8469, 89.8474, 89.8479, 89.8484, 
